rt,coherence,decision,animal
449.0,256.0,1.0,0.0
516.0,256.0,1.0,0.0
960.0,32.0,1.0,0.0
982.0,0.0,1.0,0.0
906.0,64.0,1.0,0.0
549.0,256.0,1.0,0.0
516.0,256.0,1.0,0.0
610.0,128.0,1.0,0.0
830.0,32.0,1.0,0.0
458.0,0.0,1.0,0.0
580.0,128.0,1.0,0.0
699.0,64.0,1.0,0.0
405.0,512.0,1.0,0.0
995.0,32.0,0.0,0.0
909.0,0.0,1.0,0.0
871.0,64.0,1.0,0.0
369.0,512.0,1.0,0.0
308.0,512.0,1.0,0.0
515.0,128.0,1.0,0.0
1026.0,32.0,0.0,0.0
521.0,64.0,1.0,0.0
981.0,0.0,1.0,0.0
1274.0,0.0,0.0,0.0
439.0,256.0,1.0,0.0
498.0,256.0,1.0,0.0
570.0,512.0,1.0,0.0
1179.0,128.0,1.0,0.0
650.0,64.0,1.0,0.0
1109.0,32.0,0.0,0.0
593.0,256.0,1.0,0.0
552.0,512.0,1.0,0.0
729.0,128.0,1.0,0.0
1290.0,0.0,1.0,0.0
310.0,512.0,1.0,0.0
997.0,128.0,1.0,0.0
1057.0,32.0,1.0,0.0
988.0,32.0,0.0,0.0
518.0,256.0,1.0,0.0
1035.0,0.0,0.0,0.0
842.0,64.0,1.0,0.0
927.0,64.0,0.0,0.0
915.0,64.0,0.0,0.0
464.0,256.0,1.0,0.0
590.0,256.0,1.0,0.0
1010.0,32.0,0.0,0.0
657.0,128.0,1.0,0.0
703.0,128.0,1.0,0.0
810.0,32.0,1.0,0.0
1042.0,0.0,0.0,0.0
1028.0,64.0,1.0,0.0
540.0,512.0,1.0,0.0
1128.0,0.0,1.0,0.0
561.0,512.0,1.0,0.0
462.0,512.0,1.0,0.0
555.0,32.0,0.0,0.0
1041.0,128.0,1.0,0.0
540.0,64.0,1.0,0.0
489.0,512.0,1.0,0.0
656.0,128.0,1.0,0.0
816.0,32.0,1.0,0.0
1059.0,0.0,1.0,0.0
915.0,64.0,0.0,0.0
854.0,0.0,1.0,0.0
682.0,256.0,1.0,0.0
707.0,256.0,1.0,0.0
814.0,256.0,1.0,0.0
1065.0,32.0,0.0,0.0
994.0,32.0,1.0,0.0
712.0,128.0,1.0,0.0
536.0,512.0,1.0,0.0
543.0,256.0,1.0,0.0
1002.0,0.0,0.0,0.0
618.0,64.0,1.0,0.0
623.0,128.0,1.0,0.0
898.0,64.0,0.0,0.0
1245.0,0.0,1.0,0.0
294.0,512.0,1.0,0.0
384.0,512.0,1.0,0.0
879.0,0.0,0.0,0.0
770.0,128.0,1.0,0.0
758.0,0.0,0.0,0.0
810.0,256.0,1.0,0.0
1344.0,32.0,0.0,0.0
1662.0,64.0,1.0,0.0
984.0,32.0,1.0,0.0
599.0,256.0,1.0,0.0
646.0,128.0,1.0,0.0
633.0,64.0,1.0,0.0
454.0,512.0,1.0,0.0
682.0,512.0,1.0,0.0
473.0,512.0,1.0,0.0
1339.0,0.0,1.0,0.0
538.0,256.0,1.0,0.0
1006.0,32.0,1.0,0.0
643.0,64.0,1.0,0.0
673.0,256.0,1.0,0.0
1284.0,64.0,1.0,0.0
1049.0,32.0,1.0,0.0
896.0,128.0,1.0,0.0
827.0,0.0,0.0,0.0
1188.0,128.0,0.0,0.0
1124.0,128.0,1.0,0.0
861.0,256.0,1.0,0.0
612.0,512.0,1.0,0.0
885.0,0.0,1.0,0.0
861.0,64.0,1.0,0.0
743.0,64.0,1.0,0.0
1114.0,0.0,1.0,0.0
1081.0,32.0,1.0,0.0
451.0,512.0,1.0,0.0
570.0,256.0,1.0,0.0
916.0,32.0,0.0,0.0
770.0,128.0,1.0,0.0
962.0,32.0,0.0,0.0
751.0,256.0,1.0,0.0
906.0,256.0,1.0,0.0
889.0,64.0,1.0,0.0
1085.0,32.0,1.0,0.0
1293.0,0.0,0.0,0.0
1087.0,0.0,1.0,0.0
584.0,512.0,1.0,0.0
1039.0,128.0,0.0,0.0
682.0,128.0,1.0,0.0
736.0,512.0,1.0,0.0
1143.0,64.0,0.0,0.0
1462.0,0.0,0.0,0.0
1179.0,32.0,1.0,0.0
513.0,256.0,1.0,0.0
993.0,0.0,0.0,0.0
918.0,256.0,1.0,0.0
680.0,512.0,1.0,0.0
961.0,32.0,1.0,0.0
651.0,64.0,1.0,0.0
996.0,64.0,1.0,0.0
1201.0,128.0,1.0,0.0
323.0,512.0,1.0,0.0
956.0,128.0,0.0,0.0
620.0,128.0,1.0,0.0
410.0,512.0,1.0,0.0
619.0,256.0,1.0,0.0
511.0,512.0,1.0,0.0
959.0,0.0,1.0,0.0
1247.0,64.0,1.0,0.0
868.0,256.0,1.0,0.0
748.0,128.0,1.0,0.0
902.0,64.0,1.0,0.0
700.0,0.0,1.0,0.0
987.0,32.0,1.0,0.0
826.0,32.0,1.0,0.0
473.0,512.0,1.0,0.0
984.0,128.0,1.0,0.0
607.0,512.0,1.0,0.0
761.0,0.0,1.0,0.0
774.0,256.0,1.0,0.0
1194.0,0.0,1.0,0.0
924.0,32.0,0.0,0.0
855.0,256.0,1.0,0.0
1155.0,64.0,1.0,0.0
1081.0,64.0,0.0,0.0
1331.0,32.0,0.0,0.0
826.0,128.0,1.0,0.0
689.0,128.0,1.0,0.0
805.0,32.0,1.0,0.0
869.0,0.0,0.0,0.0
1548.0,32.0,1.0,0.0
409.0,512.0,1.0,0.0
803.0,256.0,1.0,0.0
595.0,512.0,1.0,0.0
848.0,0.0,0.0,0.0
694.0,256.0,1.0,0.0
872.0,128.0,1.0,0.0
1381.0,64.0,0.0,0.0
685.0,64.0,1.0,0.0
547.0,512.0,1.0,0.0
651.0,0.0,1.0,0.0
1053.0,32.0,1.0,0.0
987.0,128.0,0.0,0.0
846.0,32.0,1.0,0.0
968.0,128.0,1.0,0.0
598.0,256.0,1.0,0.0
630.0,512.0,1.0,0.0
738.0,64.0,1.0,0.0
874.0,64.0,1.0,0.0
665.0,256.0,1.0,0.0
676.0,0.0,0.0,0.0
637.0,512.0,1.0,0.0
870.0,128.0,1.0,0.0
1097.0,32.0,0.0,0.0
1107.0,64.0,0.0,0.0
779.0,128.0,1.0,0.0
664.0,256.0,1.0,0.0
732.0,0.0,1.0,0.0
1217.0,64.0,0.0,0.0
835.0,256.0,1.0,0.0
1290.0,32.0,0.0,0.0
433.0,512.0,1.0,0.0
1392.0,0.0,0.0,0.0
1238.0,64.0,0.0,0.0
372.0,512.0,1.0,0.0
1195.0,0.0,1.0,0.0
1200.0,128.0,0.0,0.0
708.0,128.0,1.0,0.0
1389.0,0.0,0.0,0.0
1172.0,32.0,1.0,0.0
1105.0,64.0,1.0,0.0
556.0,256.0,1.0,0.0
583.0,512.0,1.0,0.0
1045.0,32.0,1.0,0.0
822.0,256.0,1.0,0.0
1363.0,0.0,1.0,0.0
783.0,64.0,0.0,0.0
663.0,512.0,1.0,0.0
1043.0,0.0,1.0,0.0
1019.0,128.0,1.0,0.0
502.0,256.0,1.0,0.0
1035.0,32.0,0.0,0.0
1074.0,64.0,1.0,0.0
1157.0,64.0,1.0,0.0
1040.0,0.0,0.0,0.0
1173.0,32.0,0.0,0.0
579.0,512.0,1.0,0.0
367.0,512.0,1.0,0.0
753.0,256.0,1.0,0.0
808.0,128.0,1.0,0.0
607.0,512.0,1.0,0.0
791.0,128.0,1.0,0.0
1201.0,32.0,1.0,0.0
477.0,256.0,1.0,0.0
769.0,128.0,1.0,0.0
947.0,64.0,1.0,0.0
1482.0,0.0,1.0,0.0
323.0,512.0,1.0,0.0
1175.0,32.0,1.0,0.0
871.0,0.0,1.0,0.0
874.0,64.0,0.0,0.0
640.0,256.0,1.0,0.0
651.0,256.0,1.0,0.0
304.0,512.0,1.0,0.0
1006.0,32.0,1.0,0.0
653.0,512.0,1.0,0.0
1396.0,0.0,0.0,0.0
962.0,0.0,1.0,0.0
1140.0,64.0,0.0,0.0
423.0,256.0,1.0,0.0
704.0,64.0,0.0,0.0
454.0,128.0,1.0,0.0
570.0,128.0,1.0,0.0
758.0,0.0,1.0,0.0
353.0,256.0,1.0,0.0
371.0,512.0,1.0,0.0
667.0,256.0,1.0,0.0
856.0,32.0,0.0,0.0
449.0,512.0,1.0,0.0
1091.0,32.0,1.0,0.0
801.0,0.0,0.0,0.0
977.0,64.0,1.0,0.0
895.0,64.0,1.0,0.0
996.0,128.0,1.0,0.0
467.0,256.0,1.0,0.0
233.0,32.0,1.0,0.0
263.0,512.0,1.0,0.0
558.0,128.0,1.0,0.0
902.0,0.0,1.0,0.0
927.0,64.0,1.0,0.0
548.0,256.0,1.0,0.0
485.0,0.0,0.0,0.0
792.0,32.0,1.0,0.0
526.0,512.0,1.0,0.0
802.0,64.0,1.0,0.0
749.0,128.0,1.0,0.0
413.0,0.0,1.0,0.0
909.0,32.0,1.0,0.0
285.0,256.0,1.0,0.0
665.0,64.0,1.0,0.0
520.0,512.0,1.0,0.0
399.0,128.0,1.0,0.0
1009.0,0.0,1.0,0.0
604.0,256.0,1.0,0.0
715.0,32.0,0.0,0.0
305.0,512.0,1.0,0.0
525.0,256.0,1.0,0.0
940.0,64.0,1.0,0.0
746.0,64.0,1.0,0.0
448.0,256.0,1.0,0.0
474.0,512.0,1.0,0.0
268.0,512.0,1.0,0.0
992.0,0.0,1.0,0.0
305.0,128.0,1.0,0.0
1105.0,128.0,1.0,0.0
293.0,0.0,1.0,0.0
967.0,32.0,1.0,0.0
821.0,32.0,1.0,0.0
622.0,256.0,1.0,0.0
288.0,256.0,1.0,0.0
720.0,64.0,1.0,0.0
975.0,0.0,1.0,0.0
298.0,128.0,1.0,0.0
429.0,512.0,1.0,0.0
904.0,32.0,1.0,0.0
773.0,0.0,0.0,0.0
544.0,512.0,1.0,0.0
706.0,128.0,1.0,0.0
1259.0,32.0,1.0,0.0
342.0,64.0,1.0,0.0
312.0,512.0,1.0,0.0
582.0,32.0,1.0,0.0
889.0,64.0,1.0,0.0
272.0,512.0,1.0,0.0
465.0,256.0,1.0,0.0
806.0,128.0,1.0,0.0
924.0,64.0,1.0,0.0
902.0,0.0,1.0,0.0
600.0,128.0,1.0,0.0
891.0,32.0,1.0,0.0
522.0,256.0,1.0,0.0
1122.0,0.0,0.0,0.0
388.0,256.0,1.0,0.0
1099.0,32.0,1.0,0.0
368.0,512.0,1.0,0.0
994.0,0.0,1.0,0.0
982.0,64.0,0.0,0.0
691.0,128.0,1.0,0.0
942.0,32.0,1.0,0.0
474.0,256.0,1.0,0.0
759.0,128.0,1.0,0.0
333.0,512.0,1.0,0.0
839.0,64.0,1.0,0.0
1109.0,0.0,0.0,0.0
982.0,32.0,0.0,0.0
451.0,256.0,1.0,0.0
743.0,32.0,1.0,0.0
541.0,128.0,1.0,0.0
319.0,512.0,1.0,0.0
1008.0,0.0,1.0,0.0
318.0,512.0,1.0,0.0
841.0,0.0,0.0,0.0
478.0,128.0,1.0,0.0
591.0,256.0,1.0,0.0
936.0,64.0,0.0,0.0
848.0,64.0,1.0,0.0
868.0,128.0,1.0,0.0
1039.0,64.0,1.0,0.0
848.0,32.0,0.0,0.0
738.0,256.0,1.0,0.0
575.0,256.0,1.0,0.0
915.0,0.0,1.0,0.0
702.0,64.0,1.0,0.0
311.0,512.0,1.0,0.0
1022.0,32.0,1.0,0.0
583.0,128.0,1.0,0.0
553.0,0.0,1.0,0.0
286.0,512.0,1.0,0.0
1023.0,0.0,1.0,0.0
282.0,512.0,1.0,0.0
448.0,512.0,1.0,0.0
830.0,32.0,0.0,0.0
970.0,64.0,1.0,0.0
796.0,64.0,0.0,0.0
792.0,256.0,1.0,0.0
627.0,128.0,1.0,0.0
347.0,256.0,1.0,0.0
859.0,128.0,1.0,0.0
750.0,0.0,1.0,0.0
885.0,32.0,1.0,0.0
877.0,32.0,0.0,0.0
553.0,256.0,1.0,0.0
490.0,512.0,1.0,0.0
1017.0,32.0,1.0,0.0
997.0,0.0,0.0,0.0
1112.0,128.0,1.0,0.0
877.0,64.0,1.0,0.0
800.0,64.0,1.0,0.0
316.0,512.0,1.0,0.0
870.0,0.0,1.0,0.0
631.0,128.0,1.0,0.0
446.0,256.0,1.0,0.0
1040.0,0.0,0.0,0.0
364.0,512.0,1.0,0.0
652.0,32.0,1.0,0.0
891.0,32.0,1.0,0.0
659.0,64.0,1.0,0.0
951.0,64.0,1.0,0.0
657.0,256.0,1.0,0.0
920.0,0.0,1.0,0.0
743.0,256.0,1.0,0.0
879.0,128.0,1.0,0.0
833.0,128.0,1.0,0.0
557.0,512.0,1.0,0.0
278.0,512.0,1.0,0.0
835.0,32.0,1.0,0.0
1304.0,64.0,0.0,0.0
1143.0,32.0,0.0,0.0
749.0,128.0,1.0,0.0
1024.0,64.0,1.0,0.0
748.0,256.0,1.0,0.0
434.0,256.0,1.0,0.0
859.0,0.0,0.0,0.0
1064.0,0.0,0.0,0.0
732.0,128.0,1.0,0.0
428.0,512.0,1.0,0.0
975.0,0.0,0.0,0.0
658.0,128.0,1.0,0.0
502.0,512.0,1.0,0.0
1065.0,64.0,0.0,0.0
546.0,512.0,1.0,0.0
707.0,32.0,1.0,0.0
858.0,32.0,1.0,0.0
852.0,128.0,1.0,0.0
452.0,256.0,1.0,0.0
966.0,64.0,1.0,0.0
881.0,0.0,0.0,0.0
723.0,256.0,1.0,0.0
467.0,512.0,1.0,0.0
276.0,512.0,1.0,0.0
775.0,0.0,1.0,0.0
906.0,64.0,1.0,0.0
805.0,256.0,1.0,0.0
783.0,0.0,0.0,0.0
776.0,128.0,1.0,0.0
868.0,32.0,0.0,0.0
760.0,256.0,1.0,0.0
1143.0,32.0,1.0,0.0
868.0,64.0,0.0,0.0
831.0,128.0,1.0,0.0
514.0,32.0,1.0,0.0
750.0,64.0,1.0,0.0
905.0,32.0,1.0,0.0
884.0,0.0,1.0,0.0
403.0,512.0,1.0,0.0
1087.0,128.0,0.0,0.0
931.0,0.0,1.0,0.0
598.0,256.0,1.0,0.0
748.0,256.0,1.0,0.0
957.0,64.0,1.0,0.0
476.0,512.0,1.0,0.0
817.0,128.0,1.0,0.0
325.0,256.0,1.0,0.0
786.0,0.0,1.0,0.0
888.0,64.0,1.0,0.0
819.0,128.0,1.0,0.0
466.0,512.0,1.0,0.0
1030.0,32.0,0.0,0.0
683.0,256.0,1.0,0.0
502.0,512.0,1.0,0.0
885.0,32.0,1.0,0.0
805.0,0.0,1.0,0.0
857.0,64.0,1.0,0.0
976.0,128.0,1.0,0.0
996.0,0.0,1.0,0.0
1128.0,128.0,1.0,0.0
959.0,32.0,0.0,0.0
1271.0,64.0,1.0,0.0
777.0,256.0,1.0,0.0
397.0,256.0,1.0,0.0
873.0,64.0,1.0,0.0
959.0,128.0,1.0,0.0
837.0,32.0,1.0,0.0
1106.0,0.0,1.0,0.0
581.0,512.0,1.0,0.0
512.0,512.0,1.0,0.0
557.0,256.0,1.0,0.0
858.0,32.0,1.0,0.0
1058.0,64.0,0.0,0.0
832.0,128.0,1.0,0.0
1018.0,32.0,1.0,0.0
741.0,256.0,1.0,0.0
887.0,0.0,1.0,0.0
550.0,512.0,1.0,0.0
311.0,512.0,1.0,0.0
932.0,64.0,1.0,0.0
614.0,0.0,1.0,0.0
861.0,128.0,1.0,0.0
946.0,0.0,1.0,0.0
616.0,256.0,1.0,0.0
1049.0,32.0,1.0,0.0
1247.0,32.0,1.0,0.0
760.0,128.0,1.0,0.0
789.0,64.0,1.0,0.0
422.0,256.0,1.0,0.0
1163.0,64.0,1.0,0.0
1076.0,0.0,0.0,0.0
853.0,128.0,1.0,0.0
513.0,512.0,1.0,0.0
397.0,512.0,1.0,0.0
336.0,256.0,1.0,0.0
793.0,0.0,0.0,0.0
504.0,256.0,1.0,0.0
920.0,32.0,1.0,0.0
1006.0,64.0,0.0,0.0
877.0,128.0,1.0,0.0
303.0,512.0,1.0,0.0
773.0,64.0,1.0,0.0
1193.0,128.0,1.0,0.0
845.0,32.0,0.0,0.0
955.0,0.0,1.0,0.0
466.0,512.0,1.0,0.0
319.0,512.0,1.0,0.0
574.0,256.0,1.0,0.0
912.0,32.0,0.0,0.0
622.0,512.0,1.0,0.0
1031.0,64.0,0.0,0.0
846.0,256.0,1.0,0.0
970.0,128.0,1.0,0.0
1132.0,128.0,1.0,0.0
971.0,0.0,0.0,0.0
854.0,0.0,1.0,0.0
1017.0,64.0,1.0,0.0
1056.0,32.0,1.0,0.0
283.0,512.0,1.0,0.0
599.0,256.0,1.0,0.0
807.0,0.0,0.0,0.0
995.0,32.0,1.0,0.0
495.0,512.0,1.0,0.0
741.0,128.0,1.0,0.0
1014.0,32.0,1.0,0.0
1240.0,128.0,1.0,0.0
1044.0,0.0,1.0,0.0
1019.0,64.0,1.0,0.0
1120.0,64.0,1.0,0.0
576.0,256.0,1.0,0.0
316.0,512.0,1.0,0.0
832.0,128.0,1.0,0.0
953.0,0.0,0.0,0.0
1337.0,32.0,1.0,0.0
583.0,512.0,1.0,0.0
828.0,64.0,1.0,0.0
615.0,128.0,1.0,0.0
360.0,256.0,1.0,0.0
611.0,256.0,1.0,0.0
1033.0,0.0,1.0,0.0
870.0,32.0,1.0,0.0
1086.0,64.0,1.0,0.0
447.0,256.0,1.0,0.0
365.0,256.0,1.0,0.0
782.0,64.0,1.0,0.0
911.0,32.0,1.0,0.0
269.0,512.0,1.0,0.0
1068.0,0.0,1.0,0.0
655.0,128.0,1.0,0.0
333.0,512.0,1.0,0.0
620.0,128.0,1.0,0.0
1103.0,32.0,1.0,0.0
827.0,0.0,1.0,0.0
562.0,64.0,1.0,0.0
568.0,128.0,1.0,0.0
553.0,256.0,1.0,0.0
922.0,0.0,1.0,0.0
1036.0,32.0,1.0,0.0
775.0,32.0,1.0,0.0
492.0,256.0,1.0,0.0
482.0,512.0,1.0,0.0
1444.0,0.0,1.0,0.0
997.0,64.0,1.0,0.0
943.0,128.0,1.0,0.0
1090.0,64.0,1.0,0.0
468.0,512.0,1.0,0.0
1035.0,32.0,0.0,0.0
399.0,512.0,1.0,0.0
919.0,128.0,1.0,0.0
570.0,512.0,1.0,0.0
612.0,256.0,1.0,0.0
956.0,64.0,1.0,0.0
568.0,256.0,1.0,0.0
896.0,32.0,0.0,0.0
872.0,128.0,1.0,0.0
949.0,0.0,0.0,0.0
1400.0,0.0,1.0,0.0
958.0,64.0,1.0,0.0
522.0,512.0,1.0,0.0
340.0,256.0,1.0,0.0
932.0,128.0,1.0,0.0
847.0,128.0,1.0,0.0
896.0,32.0,1.0,0.0
914.0,0.0,1.0,0.0
803.0,32.0,1.0,0.0
1009.0,64.0,1.0,0.0
706.0,256.0,1.0,0.0
862.0,64.0,1.0,0.0
379.0,512.0,1.0,0.0
830.0,0.0,1.0,0.0
789.0,128.0,1.0,0.0
948.0,32.0,0.0,0.0
983.0,32.0,1.0,0.0
1187.0,64.0,1.0,0.0
811.0,0.0,1.0,0.0
343.0,512.0,1.0,0.0
625.0,128.0,1.0,0.0
406.0,512.0,1.0,0.0
742.0,64.0,1.0,0.0
587.0,256.0,1.0,0.0
980.0,0.0,0.0,0.0
503.0,256.0,1.0,0.0
550.0,512.0,1.0,0.0
1127.0,32.0,1.0,0.0
572.0,512.0,1.0,0.0
681.0,256.0,1.0,0.0
933.0,64.0,1.0,0.0
986.0,0.0,0.0,0.0
891.0,128.0,1.0,0.0
1023.0,128.0,1.0,0.0
792.0,64.0,1.0,0.0
1022.0,0.0,0.0,0.0
1272.0,32.0,1.0,0.0
256.0,256.0,1.0,0.0
322.0,512.0,1.0,0.0
786.0,0.0,0.0,0.0
662.0,256.0,1.0,0.0
944.0,64.0,1.0,0.0
631.0,32.0,1.0,0.0
859.0,128.0,1.0,0.0
603.0,512.0,1.0,0.0
759.0,0.0,1.0,0.0
792.0,32.0,1.0,0.0
1027.0,64.0,1.0,0.0
712.0,128.0,1.0,0.0
522.0,256.0,1.0,0.0
339.0,512.0,1.0,0.0
848.0,0.0,1.0,0.0
544.0,32.0,0.0,0.0
1211.0,0.0,1.0,0.0
351.0,512.0,1.0,0.0
746.0,64.0,1.0,0.0
880.0,128.0,1.0,0.0
695.0,64.0,1.0,0.0
820.0,32.0,0.0,0.0
697.0,256.0,1.0,0.0
980.0,128.0,1.0,0.0
334.0,256.0,1.0,0.0
933.0,64.0,1.0,0.0
1014.0,32.0,0.0,0.0
1207.0,128.0,1.0,0.0
692.0,512.0,1.0,0.0
418.0,512.0,1.0,0.0
1145.0,64.0,1.0,0.0
1004.0,0.0,0.0,0.0
654.0,256.0,1.0,0.0
497.0,256.0,1.0,0.0
999.0,0.0,0.0,0.0
1033.0,32.0,0.0,0.0
1003.0,128.0,1.0,0.0
924.0,64.0,1.0,0.0
812.0,32.0,1.0,0.0
525.0,512.0,1.0,0.0
848.0,256.0,1.0,0.0
501.0,512.0,1.0,0.0
881.0,0.0,0.0,0.0
986.0,0.0,0.0,0.0
1069.0,64.0,1.0,0.0
975.0,128.0,1.0,0.0
715.0,256.0,1.0,0.0
1060.0,32.0,1.0,0.0
903.0,128.0,1.0,0.0
881.0,64.0,1.0,0.0
823.0,256.0,1.0,0.0
361.0,512.0,1.0,0.0
1040.0,0.0,0.0,0.0
928.0,128.0,1.0,0.0
1076.0,32.0,1.0,0.0
927.0,64.0,1.0,0.0
983.0,128.0,1.0,0.0
1133.0,0.0,0.0,0.0
616.0,256.0,1.0,0.0
1037.0,32.0,1.0,0.0
564.0,512.0,1.0,0.0
761.0,128.0,1.0,0.0
722.0,0.0,1.0,0.0
835.0,32.0,0.0,0.0
898.0,0.0,1.0,0.0
736.0,128.0,1.0,0.0
299.0,512.0,1.0,0.0
735.0,256.0,1.0,0.0
501.0,256.0,1.0,0.0
636.0,512.0,1.0,0.0
1037.0,64.0,1.0,0.0
953.0,32.0,1.0,0.0
923.0,64.0,1.0,0.0
809.0,128.0,1.0,0.0
924.0,128.0,1.0,0.0
1095.0,32.0,1.0,0.0
431.0,512.0,1.0,0.0
869.0,0.0,1.0,0.0
620.0,256.0,1.0,0.0
452.0,256.0,1.0,0.0
1097.0,64.0,0.0,0.0
795.0,0.0,0.0,0.0
1119.0,32.0,1.0,0.0
524.0,512.0,1.0,0.0
804.0,64.0,0.0,0.0
995.0,64.0,1.0,0.0
1026.0,32.0,1.0,0.0
605.0,128.0,1.0,0.0
965.0,0.0,0.0,0.0
893.0,128.0,1.0,0.0
1136.0,32.0,1.0,0.0
853.0,256.0,1.0,0.0
333.0,512.0,1.0,0.0
1177.0,0.0,1.0,0.0
524.0,512.0,1.0,0.0
1087.0,64.0,1.0,0.0
628.0,256.0,1.0,0.0
355.0,512.0,1.0,0.0
695.0,128.0,1.0,0.0
1153.0,64.0,0.0,0.0
777.0,32.0,1.0,0.0
1005.0,64.0,1.0,0.0
651.0,512.0,1.0,0.0
603.0,256.0,1.0,0.0
596.0,128.0,1.0,0.0
757.0,256.0,1.0,0.0
945.0,32.0,0.0,0.0
1178.0,0.0,0.0,0.0
1015.0,0.0,1.0,0.0
473.0,128.0,1.0,0.0
1004.0,0.0,0.0,0.0
622.0,256.0,1.0,0.0
654.0,512.0,1.0,0.0
990.0,32.0,1.0,0.0
871.0,0.0,1.0,0.0
743.0,256.0,1.0,0.0
747.0,64.0,1.0,0.0
950.0,128.0,1.0,0.0
790.0,64.0,1.0,0.0
649.0,512.0,1.0,0.0
868.0,32.0,1.0,0.0
303.0,512.0,1.0,0.0
709.0,128.0,1.0,0.0
406.0,512.0,1.0,0.0
840.0,0.0,0.0,0.0
1173.0,32.0,0.0,0.0
944.0,64.0,0.0,0.0
804.0,32.0,1.0,0.0
631.0,256.0,1.0,0.0
717.0,256.0,1.0,0.0
1241.0,0.0,1.0,0.0
978.0,64.0,0.0,0.0
903.0,128.0,1.0,0.0
824.0,0.0,1.0,0.0
1043.0,64.0,1.0,0.0
884.0,128.0,1.0,0.0
1152.0,0.0,0.0,0.0
1082.0,64.0,0.0,0.0
889.0,32.0,0.0,0.0
336.0,512.0,1.0,0.0
493.0,512.0,1.0,0.0
717.0,128.0,1.0,0.0
890.0,32.0,1.0,0.0
671.0,256.0,1.0,0.0
642.0,256.0,1.0,0.0
958.0,64.0,1.0,0.0
520.0,512.0,1.0,0.0
701.0,128.0,1.0,0.0
796.0,64.0,1.0,0.0
856.0,0.0,1.0,0.0
495.0,256.0,1.0,0.0
897.0,128.0,1.0,0.0
1121.0,0.0,0.0,0.0
459.0,512.0,1.0,0.0
1005.0,32.0,1.0,0.0
698.0,256.0,1.0,0.0
723.0,32.0,0.0,0.0
781.0,128.0,1.0,0.0
634.0,256.0,1.0,0.0
430.0,512.0,1.0,0.0
838.0,32.0,1.0,0.0
284.0,512.0,1.0,0.0
857.0,0.0,1.0,0.0
882.0,64.0,1.0,0.0
1168.0,0.0,0.0,0.0
777.0,64.0,1.0,0.0
744.0,256.0,1.0,0.0
836.0,32.0,1.0,0.0
1189.0,128.0,1.0,0.0
422.0,512.0,1.0,0.0
557.0,256.0,1.0,0.0
736.0,256.0,1.0,0.0
915.0,32.0,1.0,0.0
327.0,512.0,1.0,0.0
872.0,128.0,1.0,0.0
773.0,0.0,0.0,0.0
801.0,32.0,1.0,0.0
1063.0,0.0,1.0,0.0
769.0,128.0,1.0,0.0
777.0,64.0,1.0,0.0
751.0,64.0,1.0,0.0
619.0,128.0,1.0,0.0
623.0,32.0,1.0,0.0
481.0,512.0,1.0,0.0
795.0,64.0,1.0,0.0
906.0,0.0,1.0,0.0
415.0,256.0,1.0,0.0
935.0,128.0,1.0,0.0
718.0,0.0,0.0,0.0
416.0,512.0,1.0,0.0
694.0,256.0,1.0,0.0
1053.0,32.0,1.0,0.0
972.0,64.0,1.0,0.0
955.0,32.0,1.0,0.0
757.0,128.0,1.0,0.0
317.0,512.0,1.0,0.0
1055.0,32.0,0.0,0.0
1007.0,0.0,1.0,0.0
751.0,64.0,1.0,0.0
772.0,64.0,1.0,0.0
945.0,0.0,1.0,0.0
736.0,256.0,1.0,0.0
901.0,128.0,1.0,0.0
676.0,256.0,1.0,0.0
491.0,512.0,1.0,0.0
271.0,512.0,1.0,0.0
813.0,128.0,1.0,0.0
391.0,512.0,1.0,0.0
1072.0,0.0,1.0,0.0
816.0,64.0,1.0,0.0
590.0,256.0,1.0,0.0
875.0,0.0,0.0,0.0
285.0,512.0,1.0,0.0
525.0,32.0,1.0,0.0
907.0,128.0,1.0,0.0
761.0,128.0,1.0,0.0
492.0,256.0,1.0,0.0
731.0,64.0,1.0,0.0
576.0,256.0,1.0,0.0
1026.0,0.0,0.0,0.0
951.0,64.0,1.0,0.0
1094.0,0.0,1.0,0.0
918.0,32.0,1.0,0.0
543.0,512.0,1.0,0.0
376.0,512.0,1.0,0.0
873.0,128.0,1.0,0.0
683.0,0.0,1.0,0.0
617.0,512.0,1.0,0.0
1008.0,64.0,1.0,0.0
652.0,256.0,1.0,0.0
901.0,64.0,1.0,0.0
896.0,128.0,1.0,0.0
962.0,32.0,1.0,0.0
586.0,256.0,1.0,0.0
1246.0,32.0,1.0,0.0
852.0,0.0,1.0,0.0
774.0,32.0,1.0,0.0
756.0,128.0,1.0,0.0
814.0,32.0,1.0,0.0
495.0,512.0,1.0,0.0
789.0,128.0,1.0,0.0
1153.0,64.0,0.0,0.0
644.0,256.0,1.0,0.0
1364.0,64.0,1.0,0.0
977.0,0.0,1.0,0.0
437.0,512.0,1.0,0.0
794.0,256.0,1.0,0.0
817.0,0.0,0.0,0.0
792.0,0.0,1.0,0.0
659.0,256.0,1.0,0.0
544.0,256.0,1.0,0.0
1009.0,32.0,1.0,0.0
636.0,128.0,1.0,0.0
996.0,128.0,1.0,0.0
823.0,64.0,1.0,0.0
783.0,0.0,0.0,0.0
836.0,32.0,1.0,0.0
1020.0,64.0,0.0,0.0
601.0,512.0,1.0,0.0
331.0,512.0,1.0,0.0
